2015-02-13 19:11:37,775;Nag_57;34.775268;136.801525;887919
2015-02-27 10:09:37,775;Sap_16;43.559450;141.735219;846378
2015-02-17 13:28:37,775;Nag_36;35.127081;136.462138;806052
2015-02-23 18:26:37,776;Osa_19;34.339560;135.800803;861544
2015-02-12 06:42:37,776;Fuk_39;33.601330;130.430174;845244
2015-02-20 09:14:37,776;Yok_96;34.990239;139.964455;838988
2015-02-07 16:30:37,776;Kyo_82;35.350516;135.655372;830604
2015-02-23 16:15:37,777;Yok_54;35.616935;139.702139;839826
2015-02-11 21:17:37,777;Sai_52;35.555231;139.329107;884861
2015-02-20 18:48:37,777;Yok_17;35.591875;139.588548;887374
2015-02-10 22:00:37,777;Yok_36;35.398322;139.307140;884158
2015-02-09 14:50:37,778;Kob_52;34.859971;134.731330;892256
2015-02-01 21:18:37,778;Yok_80;35.047036;139.665909;808880
2015-02-17 12:57:37,778;Fuk_93;33.793118;129.970696;888704
2015-02-05 00:32:37,778;Kaw_23;35.112341;139.549379;866101
2015-02-05 20:21:37,779;Sap_26;43.304014;141.636548;814927
2015-02-28 18:15:37,779;Kaw_01;35.884183;139.577905;863397
2015-02-18 07:46:37,779;Tok_69;35.264734;139.730940;806658
2015-03-01 21:45:37,779;Fuk_36;33.543688;130.736463;884623
2015-02-24 09:16:37,780;Kob_23;35.191046;135.111743;817649
2015-02-20 07:47:37,780;Osa_10;34.672768;135.496161;817634
2015-02-22 03:13:37,780;Sap_38;42.686164;140.977078;817122
2015-02-07 13:40:37,781;Sap_80;42.963940;141.517151;883968
2015-02-17 19:28:37,781;Kyo_43;35.178376;135.525481;814179
2015-02-04 17:45:37,781;Tok_92;35.993585;139.954364;820472
2015-02-27 14:35:37,781;Kob_97;34.805431;135.093386;859156
2015-02-07 16:20:37,782;Kaw_34;35.301049;140.005041;862893
2015-02-15 12:03:37,782;Tok_10;36.140670;140.058793;871935
2015-02-08 03:43:37,782;Sai_81;35.886853;139.801551;881408
2015-02-10 08:52:37,782;Kob_78;34.525210;135.385959;847210
2015-02-06 20:57:37,783;Kaw_82;35.574614;139.583762;818123
2015-02-19 16:06:37,783;Yok_84;35.896095;139.824525;886700
2015-02-25 14:38:37,783;Fuk_43;33.362852;130.454697;876511
2015-02-18 00:25:37,783;Fuk_22;33.193733;130.741805;808326
2015-02-02 14:19:37,783;Sai_52;35.555231;139.329107;828264
2015-02-26 02:11:37,783;Kyo_05;35.125018;136.106033;814897
2015-02-04 18:46:37,784;Nag_02;34.893418;137.316763;885958
2015-02-01 18:18:37,784;Sai_61;35.558328;139.783711;822049
2015-02-24 10:09:37,784;Kob_41;34.483151;135.645942;813503
2015-02-14 16:15:37,784;Sai_08;35.866877;139.532802;810057
2015-02-21 08:36:37,784;Tok_06;35.386831;139.329712;806395
2015-02-11 03:32:37,785;Fuk_05;33.825126;130.378057;824885
2015-02-21 04:16:37,785;Yok_30;35.302201;140.063843;881849
2015-02-06 20:46:37,785;Osa_83;34.291745;135.766313;848683
2015-02-17 05:02:37,785;Kaw_25;35.252474;139.498316;844163
2015-02-22 11:18:37,786;Nag_91;35.084189;137.300918;819262
2015-01-31 16:05:37,786;Nag_35;35.263460;136.498326;820800
2015-02-17 22:34:37,786;Sap_36;43.082306;141.060616;845273
2015-02-28 01:01:37,786;Sai_14;35.735570;140.125293;819163
2015-02-06 19:20:37,787;Kyo_46;34.556125;136.246615;867085
2015-02-06 11:36:37,787;Sai_55;35.874108;139.950545;854075
2015-02-12 01:43:37,787;Kyo_34;35.317868;135.343307;813365
2015-02-08 03:53:37,787;Tok_33;35.497756;139.265395;876331
2015-03-01 22:19:37,787;Kaw_01;35.884183;139.577905;875043
2015-02-27 14:05:37,787;Tok_23;35.992163;139.327204;855080
2015-02-05 00:28:37,788;Kaw_81;35.196678;139.453049;817550
2015-02-17 08:41:37,788;Sap_25;43.543258;141.709580;883749
2015-02-22 09:46:37,788;Sai_59;36.006714;139.818622;812707
2015-02-15 00:51:37,788;Kyo_86;34.909881;135.317687;843518
2015-02-20 19:12:37,788;Sai_50;35.537822;140.097896;842476
2015-02-17 02:52:37,789;Yok_93;34.995430;139.734029;828869
2015-02-05 10:10:37,800;Osa_57;34.417945;135.136478;878226
2015-02-26 21:34:37,800;Osa_47;35.035402;135.196212;887699
2015-02-16 06:51:37,804;Sap_91;43.542507;141.268916;862007
2015-02-17 06:42:37,804;Kob_06;34.862995;135.281060;809879
2015-02-01 18:56:37,804;Osa_06;34.766254;135.065922;851418
2015-03-01 19:23:37,805;Kob_56;35.153265;135.537684;844605
2015-02-01 22:48:37,805;Yok_26;35.743108;140.019465;871187
2015-02-22 15:19:37,805;Tok_12;35.964837;139.473163;859531
2015-02-15 19:36:37,805;Kob_13;35.161503;135.091455;849040
2015-02-16 16:08:37,805;Yok_68;35.360013;140.226535;849504
2015-02-17 08:23:37,806;Tok_13;35.731003;139.619867;810011
2015-02-23 18:52:37,806;Fuk_27;33.354549;130.455260;880089
2015-02-25 15:00:37,807;Nag_85;34.806868;137.293361;818127
2015-02-05 02:19:37,807;Nag_62;35.621417;137.090792;828868
2015-02-07 20:02:37,807;Nag_63;34.743810;137.122132;832388
2015-02-17 03:25:37,808;Tok_42;36.176868;139.999689;828916
2015-02-10 20:29:37,808;Yok_26;35.743108;140.019465;843892
2015-02-26 05:49:37,808;Kob_28;34.909779;134.871079;862161
2015-02-01 02:48:37,808;Sai_38;35.957456;140.117802;875549
2015-02-05 08:13:37,808;Kob_70;34.825138;134.734171;819317
2015-02-26 20:22:37,808;Sai_67;36.293350;139.325193;857375
2015-03-01 03:35:37,809;Kob_93;34.580582;134.948781;855775
2015-03-01 14:11:37,809;Yok_92;35.564012;139.499017;834065
2015-02-19 21:05:37,809;Sai_14;35.735570;140.125293;802539
2015-02-20 10:29:37,809;Tok_47;35.279993;140.205504;849675
2015-02-24 04:23:37,809;Kob_36;34.509092;135.028224;866850
2015-02-08 21:58:37,810;Kob_22;34.565508;135.029333;896700
2015-02-17 20:12:37,810;Yok_69;35.445187;139.434566;816776
2015-02-21 00:43:37,810;Kyo_05;35.125018;136.106033;862092
2015-02-06 20:14:37,810;Kaw_06;35.214626;140.088179;845771
2015-02-11 11:46:37,811;Nag_61;35.474991;136.660883;835217
2015-02-17 10:00:37,811;Sai_97;35.781542;139.248362;849776
2015-02-14 15:30:37,811;Kob_19;35.019141;135.651838;874711
2015-02-24 18:07:37,811;Nag_77;35.405286;137.385271;884834
2015-02-11 08:18:37,811;Sai_69;35.489770;140.023723;808119
2015-02-04 08:03:37,812;Kob_76;34.805637;135.221770;853113
2015-02-23 03:23:37,812;Kaw_01;35.884183;139.577905;895344
2015-01-31 11:33:37,812;Sap_04;43.044884;141.794099;834662
2015-02-12 16:30:37,812;Sap_29;42.970411;141.538505;812488
2015-02-28 13:14:37,812;Sap_93;43.409255;141.826521;859164
2015-02-26 04:39:37,813;Tok_69;35.264734;139.730940;879577
2015-02-22 12:19:37,813;Nag_91;35.084189;137.300918;888910
2015-02-22 03:03:37,813;Nag_18;35.302886;136.960789;838856
2015-02-21 08:11:37,813;Osa_90;34.436637;135.591939;891660
2015-02-13 20:20:37,817;Kyo_57;35.502795;135.868365;850034
2015-02-08 01:32:37,817;Tok_33;35.497756;139.265395;847991
2015-02-01 17:22:37,817;Fuk_74;33.207912;130.812744;866722
2015-02-27 04:00:37,818;Kaw_80;35.062054;139.763900;837181
2015-02-11 12:49:37,820;Kyo_71;35.153446;135.287002;887015
2015-02-19 09:08:37,820;Kob_84;34.319557;135.220654;843546
2015-02-04 07:15:37,821;Kob_98;34.370104;135.160996;895566
2015-02-16 17:01:37,821;Nag_89;34.993935;136.761726;877441
2015-02-28 17:27:37,821;Yok_59;35.592504;139.833088;818075
2015-02-28 17:23:37,821;Osa_44;34.787229;135.346400;822341
2015-02-17 11:38:37,835;Kyo_99;34.694641;135.615183;874949
2015-02-02 17:20:37,835;Osa_74;34.215384;135.056397;828271
2015-02-23 00:41:37,835;Sap_73;42.848681;141.184534;840149
2015-02-14 18:51:37,835;Yok_17;35.591875;139.588548;862642
2015-02-19 20:52:37,836;Kob_67;34.475592;135.225018;814078
2015-02-04 17:23:37,836;Nag_97;35.105966;136.970400;838094
2015-02-22 05:33:37,836;Nag_78;34.759480;136.759749;864673
2015-02-25 21:14:37,836;Nag_02;34.893418;137.316763;852313
2015-02-05 19:58:37,836;Yok_40;35.755719;139.996640;880216
2015-02-10 21:07:37,837;Fuk_14;34.071212;129.898968;814980
2015-02-15 12:43:37,837;Fuk_33;33.441356;130.240838;811320
2015-02-11 13:05:37,837;Yok_03;35.031549;139.687821;841979
2015-02-20 07:02:37,837;Fuk_61;33.626400;130.777976;815580
2015-02-19 09:47:37,837;Nag_14;34.835183;137.164486;898108
2015-02-25 03:33:37,837;Fuk_51;33.457661;130.072267;836876
2015-02-19 09:08:37,838;Sap_45;43.400761;141.581983;810783
2015-02-16 15:50:37,848;Sai_22;35.809413;139.606302;855702
2015-02-01 05:13:37,849;Kyo_74;35.433490;136.133363;838827
2015-02-22 15:33:37,849;Fuk_53;33.174064;130.142820;880803
2015-02-03 22:04:37,849;Kob_52;34.859971;134.731330;825851
2015-02-22 11:46:37,849;Fuk_24;33.314404;130.591601;861403
2015-02-27 17:29:37,849;Kob_91;34.208760;135.158756;827103
2015-02-25 12:20:37,850;Nag_81;34.817548;136.661054;846172
2015-02-26 13:57:37,850;Osa_73;34.249867;135.928943;827089
2015-02-15 11:01:37,850;Osa_65;34.601785;135.525710;897307
2015-02-25 13:37:37,850;Kyo_38;34.938172;136.076238;883881
2015-02-10 04:01:37,851;Kaw_54;35.630805;139.821262;858574
2015-02-26 06:34:37,852;Kob_99;34.954661;135.381552;836066
2015-02-15 20:03:37,852;Kob_51;34.716180;134.726940;836500
2015-02-03 16:45:37,852;Tok_56;35.287515;140.180710;848387
2015-02-10 02:54:37,852;Tok_97;35.693059;139.978247;820014
2015-02-18 03:07:37,852;Sap_80;42.963940;141.517151;829939
2015-02-04 15:58:37,852;Sai_86;35.994468;139.431732;830539
2015-02-03 12:42:37,853;Fuk_15;33.323305;130.685876;800912
2015-02-23 07:14:37,853;Osa_90;34.436637;135.591939;897683
2015-02-26 15:01:37,853;Nag_42;35.452933;136.747464;837057
2015-02-18 08:29:37,853;Kyo_99;34.694641;135.615183;830684
2015-02-12 00:27:37,853;Tok_87;35.468937;139.302529;896057
2015-02-27 15:34:37,854;Sap_10;43.668692;141.504332;825712
2015-02-19 19:57:37,854;Fuk_62;33.322299;130.701219;812498
2015-01-31 22:56:37,854;Osa_40;34.486169;135.238705;846430
2015-01-31 20:57:37,854;Nag_21;34.958261;136.916701;808272
2015-02-28 09:02:37,854;Sap_85;43.100262;141.525456;891276
2015-02-27 11:19:37,854;Tok_89;35.470844;139.224466;868649
2015-02-23 07:45:37,855;Osa_29;35.136109;135.056133;849339
2015-02-27 18:24:37,855;Tok_02;35.732735;139.386218;889708
2015-02-04 08:12:37,855;Kob_38;34.623907;135.203357;853669
2015-02-20 21:23:37,855;Kob_78;34.525210;135.385959;835064
2015-02-07 08:42:37,855;Kaw_36;35.065000;139.385866;839993
2015-02-03 02:26:37,855;Sap_21;43.495718;141.206680;894599
2015-02-18 04:22:37,862;Kyo_86;34.909881;135.317687;880140
2015-02-15 22:53:37,862;Fuk_92;33.761217;130.519879;874405
2015-02-22 10:18:37,862;Kyo_32;34.768447;135.275065;801473
2015-02-08 03:28:37,862;Tok_83;36.194072;139.240224;821712
2015-02-22 21:40:37,863;Osa_94;34.425758;135.692082;810613
2015-02-24 18:28:37,863;Kaw_96;35.469756;140.028658;832812
2015-02-25 09:49:37,864;Yok_39;35.545768;139.974678;878454
2015-02-28 12:42:37,864;Kaw_83;35.885913;139.536069;866956
2015-02-10 15:23:37,864;Sai_20;36.145095;139.857727;898865
2015-02-24 11:11:37,864;Yok_89;35.240166;140.069365;836594
2015-02-28 13:04:37,864;Yok_89;35.240166;140.069365;847935
2015-02-09 10:20:37,864;Sai_79;35.828659;139.616990;821676
2015-02-25 20:26:37,865;Kyo_47;35.397927;135.685086;890392
2015-02-13 04:27:37,865;Fuk_60;33.856156;130.624317;800701
2015-02-25 22:04:37,865;Fuk_90;34.120058;129.896291;877981
2015-02-17 10:00:37,865;Kaw_12;35.736667;139.431642;889786
2015-02-09 21:30:37,865;Kaw_01;35.884183;139.577905;874650
2015-02-14 15:01:37,865;Nag_96;34.818538;136.539021;820159
2015-02-04 16:50:37,866;Kob_85;34.327352;134.963156;813032
2015-02-13 10:29:37,866;Sai_52;35.555231;139.329107;810849
2015-02-18 00:14:37,866;Sap_12;43.537666;140.940492;841747
2015-02-26 08:16:37,867;Kyo_73;35.109901;136.157055;863949
2015-02-07 14:02:37,867;Kaw_17;35.246043;139.934518;840179
2015-02-17 17:18:37,867;Kob_24;34.580362;135.065222;861735
2015-02-06 10:47:37,867;Yok_60;35.877721;139.734155;821502
2015-02-24 01:27:37,867;Nag_43;34.997535;136.984997;865704
2015-02-12 04:22:37,867;Fuk_07;33.396570;129.980205;879474
2015-01-31 00:33:37,867;Osa_08;35.149503;135.689822;886320
2015-02-07 10:43:37,868;Fuk_46;33.508652;129.872232;866577
2015-02-04 22:57:37,868;Fuk_94;33.345959;130.677079;824896
2015-02-22 08:05:37,868;Sai_53;35.376208;140.084753;861883
2015-02-07 06:46:37,868;Kyo_90;35.193417;135.901728;829933
2015-03-01 18:05:37,868;Kob_18;34.466536;135.674388;878364
2015-02-09 10:32:37,869;Tok_15;35.467156;140.033793;817912
2015-02-06 03:22:37,869;Kob_16;35.062560;135.074897;859666
2015-02-06 20:22:37,869;Nag_96;34.818538;136.539021;882558
2015-03-01 01:05:37,869;Osa_21;34.464950;135.827159;801502
2015-02-15 12:00:37,869;Yok_03;35.031549;139.687821;883997
2015-02-18 05:25:37,869;Tok_35;35.941438;140.027688;824441
2015-02-21 13:28:37,869;Kob_36;34.509092;135.028224;810877
2015-02-28 11:13:37,869;Sai_98;35.846022;140.019108;817863
2015-02-27 01:40:37,869;Yok_90;35.204043;139.669234;836560
2015-02-23 05:16:37,870;Osa_21;34.464950;135.827159;864452
2015-02-06 18:19:37,870;Kaw_86;35.673385;139.643210;846125
2015-02-24 20:43:37,870;Yok_31;35.467158;139.450752;879078
2015-02-26 01:12:37,877;Sai_45;35.728906;140.111104;872432
2015-02-27 14:50:37,877;Sai_07;35.564241;139.565332;800771
2015-02-27 15:24:37,877;Sai_55;35.874108;139.950545;803142
2015-02-06 14:06:37,878;Nag_87;34.995680;137.260454;877516
2015-02-11 11:21:37,878;Sai_44;36.135064;139.208456;815486
2015-02-27 14:39:37,878;Kaw_94;35.990562;139.465475;812250
2015-02-24 12:49:37,878;Fuk_05;33.825126;130.378057;834311
2015-03-01 20:07:37,878;Kaw_14;35.153334;139.961430;809940
2015-02-12 10:22:37,878;Kaw_07;35.215328;139.756195;859635
2015-02-17 07:36:37,881;Kyo_84;34.746499;136.237984;811328
2015-02-10 04:09:37,881;Tok_74;36.075972;139.600738;805994
2015-02-18 06:25:37,881;Tok_60;36.214326;139.605223;855975
2015-02-11 00:13:37,881;Yok_69;35.445187;139.434566;855350
2015-02-04 05:39:37,881;Kob_03;35.019049;135.275354;899242
2015-02-19 14:16:37,881;Sai_60;36.321389;139.914969;851083
2015-02-16 15:22:37,881;Yok_75;35.247656;139.747543;824567
2015-02-07 14:56:37,881;Fuk_05;33.825126;130.378057;811220
2015-02-12 22:14:37,882;Sap_69;42.879943;141.800917;805990
2015-02-10 22:04:37,882;Sap_48;43.120717;141.837482;884621
2015-01-31 00:33:37,882;Sap_85;43.100262;141.525456;805605
2015-02-15 12:00:37,882;Fuk_30;33.892028;130.606395;822138
2015-02-04 14:40:37,886;Sai_67;36.293350;139.325193;837783
2015-02-23 16:15:37,887;Osa_89;35.050794;135.825575;837637
2015-02-10 10:13:37,887;Tok_30;35.364903;139.544173;811293
2015-02-22 12:02:37,887;Kaw_14;35.153334;139.961430;854462
2015-02-28 18:07:37,887;Yok_93;34.995430;139.734029;853143
2015-02-03 15:14:37,887;Sap_71;42.839885;141.483210;883363
2015-02-24 13:03:37,887;Fuk_26;33.307849;130.272256;840911
2015-02-23 19:08:37,887;Nag_60;34.708329;136.739807;813946
2015-02-08 03:20:38,063;Kyo_56;34.636266;135.637893;800141
2015-02-16 18:47:38,063;Kyo_70;34.977267;135.523398;801540
2015-02-22 08:02:38,064;Kyo_17;35.461742;135.321189;836081
2015-02-05 01:02:38,064;Tok_04;35.313623;139.686718;812336
2015-02-27 20:57:38,064;Sai_78;35.509967;139.700654;878794
2015-02-10 16:52:38,064;Tok_46;36.200754;139.650453;881772
2015-02-20 19:57:38,064;Tok_63;35.449072;139.742467;869958
2015-02-23 02:44:38,064;Yok_01;35.025498;140.157630;827089
2015-02-06 13:47:38,064;Kaw_88;35.390580;139.211253;884399
2015-02-26 04:58:38,064;Kyo_46;34.556125;136.246615;805996
2015-02-04 22:33:38,065;Nag_11;35.642948;136.820981;841136
2015-02-21 04:57:38,065;Osa_39;34.816610;135.229500;849255
2015-02-17 21:44:38,065;Kaw_65;35.715419;139.271706;858733
2015-02-02 08:16:38,065;Sap_33;42.800042;140.999356;857636
2015-02-13 00:19:38,065;Yok_23;35.379788;140.162983;852067
2015-02-07 19:50:38,065;Sai_58;36.346809;139.576346;864897
2015-02-07 19:53:38,065;Fuk_97;34.059187;129.905470;823674
2015-02-11 10:34:38,066;Sai_07;35.564241;139.565332;862404
2015-03-01 02:01:38,066;Sap_57;43.305950;141.168263;852999
2015-02-14 18:33:38,066;Kaw_57;35.626777;139.893878;838748
2015-02-25 10:14:38,067;Sap_80;42.963940;141.517151;892249
2015-02-02 18:28:38,067;Nag_42;35.452933;136.747464;810926
2015-02-05 21:34:38,067;Sai_35;36.304758;140.063138;809287
2015-02-06 15:43:38,071;Sap_83;43.482335;141.053719;857053
2015-02-07 07:24:38,071;Sap_14;42.779333;141.043614;851051
2015-02-25 21:19:38,071;Sap_06;42.967359;141.374303;839563
2015-02-24 12:05:38,071;Tok_19;35.471355;139.228452;820902
2015-02-07 04:32:38,071;Nag_21;34.958261;136.916701;888727
2015-02-25 11:23:38,072;Kob_56;35.153265;135.537684;829507
2015-02-26 14:48:38,072;Fuk_06;34.019781;130.706146;814342
2015-02-19 02:33:38,072;Sap_51;42.908600;141.866217;824561
2015-02-06 13:44:38,072;Sai_50;35.537822;140.097896;878765
2015-02-11 05:23:38,072;Sai_34;35.902553;139.804175;843667
2015-03-01 02:57:38,072;Nag_82;35.366635;136.765953;871679
2015-02-03 09:36:38,073;Fuk_60;33.856156;130.624317;807904
2015-02-27 04:23:38,073;Kyo_01;35.249418;135.511911;894625
2015-02-22 12:51:38,073;Fuk_56;33.743652;130.047237;857796
2015-02-18 03:53:38,073;Fuk_53;33.174064;130.142820;879549
2015-02-03 13:25:38,073;Kaw_21;35.586786;139.747570;838645
2015-03-01 20:51:38,073;Yok_21;35.078523;139.782772;825410
2015-02-14 06:03:38,075;Tok_51;35.992999;139.825985;810052
2015-02-22 21:03:38,075;Osa_29;35.136109;135.056133;807174
2015-03-01 13:51:38,075;Osa_68;34.970556;135.953072;898203
2015-02-01 04:06:38,075;Fuk_17;33.663913;129.857543;897465
2015-02-19 04:53:38,075;Fuk_44;34.048776;130.270919;866219
2015-02-18 04:32:38,075;Fuk_26;33.307849;130.272256;850987
2015-02-21 03:16:38,077;Yok_67;35.237496;139.694846;804985
2015-02-16 17:51:38,077;Kob_55;35.186672;135.255966;856865
2015-02-15 09:20:38,078;Yok_09;35.566329;139.911888;827625
2015-02-17 00:41:38,078;Kyo_93;34.918006;136.063254;864307
2015-02-07 13:34:38,078;Kaw_92;35.780519;139.532685;861003
2015-02-11 03:23:38,078;Sai_12;36.316366;139.250872;802835
2015-02-07 02:42:38,078;Yok_89;35.240166;140.069365;843961
2015-02-07 15:16:38,078;Fuk_86;33.818162;130.653070;819347
2015-02-09 13:44:38,082;Fuk_04;33.164949;130.293409;870377
2015-02-07 03:02:38,082;Kob_14;34.647292;135.034173;850573
2015-02-19 20:15:38,082;Fuk_40;33.790717;130.436867;893647
2015-02-01 04:43:38,082;Kaw_35;35.916882;139.284917;839258
2015-02-22 20:46:38,083;Kaw_36;35.065000;139.385866;812106
2015-02-23 01:21:38,083;Kyo_09;35.483531;135.927884;874049
2015-02-21 12:11:38,083;Sap_59;43.065007;141.319068;804164
2015-02-12 09:27:38,083;Kob_65;34.973150;134.794452;847951
2015-02-04 03:20:38,083;Sap_89;43.633416;140.949103;829903
2015-02-05 06:22:38,083;Kaw_36;35.065000;139.385866;863034
